Colocação,Pontos,Nome,Clube,URL detalhes,Rating,Categoria
41,1407,TATIANE KAMIMURA,ALAMEDA GLORIA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=3360&Colocacao=41&Pontos=1407,C,F
42,1406,LARISSA SAITO,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=19997&Colocacao=42&Pontos=1406,C,F
43,1401,CÁSSIA EDAMATSU,SÃO BERNARDO / ASA / PALMEIRAS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=20092&Colocacao=43&Pontos=1401,C,F
44,1397,RAQUEL PEREIRA,ASSOCIAÇÃO SÃO JOSÉ DOS PINHAIS - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=939&Colocacao=44&Pontos=1397,C,F
45,1392,KATISA LIMA,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=2024&Colocacao=45&Pontos=1392,C,F
46,1390,EMANUELE DREVECK,CLUBE DUQUE DE CAXIAS - CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=1654&Colocacao=46&Pontos=1390,C,F
46,1390,SABRINA MIYABARA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=52832&Colocacao=46&Pontos=1390,C,F
48,1388,IZABELA JOSE,KOSMOS CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=26288&Colocacao=48&Pontos=1388,C,F
49,1369,VERA SILVA,ASSOC.DESP. MATOSTT DE TM/COL. DELTA/CLUBE COMERCIAL DE LORENA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=31793&Colocacao=49&Pontos=1369,C,F
50,1368,RENATA BENEVIDES,ASSOCIAÇÃO DOS DEFICIENTES FÍSICOS DE GOIÁS-ADFEGO-GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=20218&Colocacao=50&Pontos=1368,C,F
51,1363,SUZANA KAMIMURA,ASSOCIAÇÃO ESPORTIVA LASSALISTA - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=12755&Colocacao=51&Pontos=1363,C,F
52,1361,MARIA VITORIA LAPLAZA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=16298&Colocacao=52&Pontos=1361,C,F
53,1351,MARIANA SILVA,ASSOC.DESP. MATOSTT DE TM/COL. DELTA/CLUBE COMERCIAL DE LORENA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=13311&Colocacao=53&Pontos=1351,C,F
53,1351,PRISCILA ROGELIA,OCIAN PRAIA CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=394&Colocacao=53&Pontos=1351,C,F
55,1348,ANA CORDEIRO,APAE DE FRANCISCO BELTRÃO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=32806&Colocacao=55&Pontos=1348,C,F
56,1344,MIRIAM SUZUKI,YARA TOLEDO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=25342&Colocacao=56&Pontos=1344,C,F
57,1340,LEINE AGATA,SANTO ANDRÉ / ADSA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=948&Colocacao=57&Pontos=1340,C,F
58,1338,ALICE LAVAREDA,ASSOCIAÇAO BARBOSA DE LUTAS ESPORTIVAS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=24495&Colocacao=58&Pontos=1338,C,F
59,1336,HANNA UEDA,ATEMEL/ACEL LONDRINA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=18529&Colocacao=59&Pontos=1336,C,F
60,1329,LAIRA SILVA,ASSOCIAÇÃO DE TENIS DE MESA DE POUSO REDONDO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=34584&Colocacao=60&Pontos=1329,C,F
61,1327,VICTÓRIA STRASSBURGER,SOGIPA PORTO ALEGRE - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=52634&Colocacao=61&Pontos=1327,C,F
62,1316,LUIZA HAYASHIBARA,KOSMOS CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=196&Colocacao=62&Pontos=1316,C,F
63,1314,ALLANA MASCHIO,NETO TT BAL. CAMBORIU SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=36510&Colocacao=63&Pontos=1314,C,F
64,1308,DANIELA BASSI,ASSOC. NOVA ERA DE T.M.-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RCF&Associado=1876&Colocacao=64&Pontos=1308,C,F
1,1294,RENATA TSUKADA,ACADEMIA FITPONG DE TÊNIS DE MESA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=12004&Colocacao=1&Pontos=1294,D,F
2,1293,MAI SEKIMOTO,SANTO ANDRÉ / ADSA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=32936&Colocacao=2&Pontos=1293,D,F
3,1291,MIRIAN NISHIMORI,ASSOCIAÇÃO MARINGAENSE DE TÊNIS DE MESA-AMTM - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=9818&Colocacao=3&Pontos=1291,D,F
4,1283,KARINA SHIRAY,ASSOC. REGISTRENSE DE TM-ARTEME-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=46974&Colocacao=4&Pontos=1283,D,F
5,1281,KAREN YAGUISHITA,ESTRELA DE OURO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=11085&Colocacao=5&Pontos=1281,D,F
6,1279,GIORGIA PSCHEIDT,ASSOC. SÃO BENTO DO SUL DE T.M.-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=24698&Colocacao=6&Pontos=1279,D,F
7,1270,ANDREA IKEIZUMI,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=921&Colocacao=7&Pontos=1270,D,F
8,1267,THAIS CORREA,CLUBE PALESTRA ITÁLIA - RIBEIRÃO PRETO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=31304&Colocacao=8&Pontos=1267,D,F
9,1264,JOANA PALMEIRA,ASSOCIAÇÃO SÃO CRISTOVÃO DE ESPORTES - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=21414&Colocacao=9&Pontos=1264,D,F
10,1260,ERIKA DOARTE,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=36195&Colocacao=10&Pontos=1260,D,F
11,1237,CAROLINE SOUSA,CLUBE DOS DIÁRIOS - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=599&Colocacao=11&Pontos=1237,D,F
12,1233,SUELLEN BATISTA,ASSOCIAÇÃO ITAJAIENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=21286&Colocacao=12&Pontos=1233,D,F
13,1225,SABRINA COSTA,PING TABLE TENNIS AERO CLUBE-RN,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=29629&Colocacao=13&Pontos=1225,D,F
14,1221,MARIANA FRANCO,ADM - MARÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=9971&Colocacao=14&Pontos=1221,D,F
15,1220,LAIS AGATA,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=950&Colocacao=15&Pontos=1220,D,F
16,1204,SOFIA KANO,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=30303&Colocacao=16&Pontos=1204,D,F
17,1203,ANA CABRAL,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=29145&Colocacao=17&Pontos=1203,D,F
18,1201,CAROLINE KAJIHARA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=2105&Colocacao=18&Pontos=1201,D,F
19,1194,DAYANE SANTOS,ADM - MARÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=1212&Colocacao=19&Pontos=1194,D,F
20,1186,TICIANA KATSUNO,BOCHÓFILO SANTO ANDRÉ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=169&Colocacao=20&Pontos=1186,D,F
21,1180,ALINE FERREIRA,AACD SÃO PAULO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=31928&Colocacao=21&Pontos=1180,D,F
22,1178,NICOLLE SATO,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=930&Colocacao=22&Pontos=1178,D,F
23,1173,TASSIA TANAKA,NIPO CAMPO MOURÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=8972&Colocacao=23&Pontos=1173,D,F
24,1166,PAULA KATAHIRA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=476&Colocacao=24&Pontos=1166,D,F
25,1159,ALANY BRANDAO,PRÓ TÊNIS DE MESA DE JOAÇABA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=36102&Colocacao=25&Pontos=1159,D,F
26,1137,PAOLA SCHROEDER,YARA TOLEDO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=288&Colocacao=26&Pontos=1137,D,F
26,1137,INGRID COSTA,UNIVERSIDADE NILTON LINS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=1146&Colocacao=26&Pontos=1137,D,F
28,1124,SABRINA MIZVA,ASSOCIAÇÃO CHAPECOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=26567&Colocacao=28&Pontos=1124,D,F
29,1115,LUCIANA MOURA,ADFP/CLUBE DUQUE DE CAXIAS-CURITIBA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=23860&Colocacao=29&Pontos=1115,D,F
30,1112,KARINA KANBARA VALLILO,SANTO ANDRÉ / ADSA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=18457&Colocacao=30&Pontos=1112,D,F
31,1111,SIMONE YAMADA,ASSOCIAÇÃO MARINGAENSE DE TÊNIS DE MESA-AMTM - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=427&Colocacao=31&Pontos=1111,D,F
31,1111,LUANA ANDRADE,ASSOCIAÇÃO ANAPOLINA DE TÊNIS DE MESA - GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=27429&Colocacao=31&Pontos=1111,D,F
33,1110,TAIS TOKIKAWA,NIPO CAMPO GRANDE - MS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=339&Colocacao=33&Pontos=1110,D,F
34,1108,JULIANA SHINTATE,KOSMOS CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=34490&Colocacao=34&Pontos=1108,D,F
35,1102,BRUNA SILVA,MESATENISTAS DO CLUBE DAS ÁGUIAS - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=33272&Colocacao=35&Pontos=1102,D,F
36,1095,GABRIELLE EGOSHI,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=28668&Colocacao=36&Pontos=1095,D,F
37,1091,LUANA FERREIRA,ASSOC. DOS MESATENISTAS DE CASCÁVEL-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=18554&Colocacao=37&Pontos=1091,D,F
38,1085,REBECA DANIELLO,UCEG - UNIÃO CULTURAL E ESPORTIVA GUARULHENSE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=41350&Colocacao=38&Pontos=1085,D,F
39,1079,JESSICA JOSE,SR MAMPITUBA/FME CRICIÚMA-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=28963&Colocacao=39&Pontos=1079,D,F
39,1079,CARLA LIMP AZEVEDO,AABB BRASÍLIA/RIZZONE - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=21679&Colocacao=39&Pontos=1079,D,F
41,1075,KESYA VIDAL,SOCIEDADE THALIA CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=22075&Colocacao=41&Pontos=1075,D,F
42,1074,GABRIELLA FUJII,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=55930&Colocacao=42&Pontos=1074,D,F
43,1063,ELISA MATSUMURA,ATEME/COOPER/IMSJT/YASAKA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=23376&Colocacao=43&Pontos=1063,D,F
43,1063,HIDECO TAKEMURA,MADUREIRA ESPORTE CLUBE - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=988&Colocacao=43&Pontos=1063,D,F
45,1059,BIANCA ONO,NIPO CAMPO GRANDE - MS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=16551&Colocacao=45&Pontos=1059,D,F
46,1054,LARISSA VICENTE,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=56214&Colocacao=46&Pontos=1054,D,F
47,1053,MILENA MORIMOTO,CT MORIMOTO - MT,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=24078&Colocacao=47&Pontos=1053,D,F
47,1053,MARLENE TAKAHASHI,ACEAS NIKKEI SUZANO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=1508&Colocacao=47&Pontos=1053,D,F
49,1052,KATHERINE MACEDO,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=671&Colocacao=49&Pontos=1052,D,F
50,1051,IARA BORBA,ASSOCIAÇÃO ATLÉTICA UNICAP - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=461&Colocacao=50&Pontos=1051,D,F
51,1048,LUCIANA TSUJI,CLUBE CONCÓRDIA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=10506&Colocacao=51&Pontos=1048,D,F
52,1044,TATIANE APARECIDA DE FREITAS,ILECE - LONDRINA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=31830&Colocacao=52&Pontos=1044,D,F
52,1044,BEATRIZ FIORE,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=50286&Colocacao=52&Pontos=1044,D,F
54,1043,ROSIANE VIANA,MADUREIRA ESPORTE CLUBE - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=37611&Colocacao=54&Pontos=1043,D,F
55,1041,KARIN TSUMURA,SOC .ESP. RECREATIVA E CULT. SANTA MARIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=28464&Colocacao=55&Pontos=1041,D,F
56,1039,JANE RODRIGUES GOGEL,CLUBE ESPERIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=18250&Colocacao=56&Pontos=1039,D,F
57,1035,BEATRIZ LOPES,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=22791&Colocacao=57&Pontos=1035,D,F
58,1028,ANA SILVA,ADC- FME CRICIÚMA-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=529&Colocacao=58&Pontos=1028,D,F
59,1026,CÍNTIA NAGANO,ACADEMIA DE TÊNIS DE MESA LIFE PONG - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=17800&Colocacao=59&Pontos=1026,D,F
60,1016,ANA HACK,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=3814&Colocacao=60&Pontos=1016,D,F
61,1009,JULIANA SHINGAKI,SÃO BERNARDO / ASA / PALMEIRAS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=17907&Colocacao=61&Pontos=1009,D,F
62,1008,MILENA KAWAI,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=445&Colocacao=62&Pontos=1008,D,F
63,1006,THAÍSA VILAR,CLUBE ITUANO DE ESPORTES-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=451&Colocacao=63&Pontos=1006,D,F
63,1006,LUANA SILVA,ASSOCIAÇÃO CARIOCA DE TÊNIS DE MESA - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RDF&Associado=21927&Colocacao=63&Pontos=1006,D,F
1,996,FABÍOLA COSTA,AABB FORTALEZA - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=609&Colocacao=1&Pontos=996,E,F
1,996,GIULIANA VALENTINI,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=24874&Colocacao=1&Pontos=996,E,F
3,992,SARAH YAMAMOTO,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=16899&Colocacao=3&Pontos=992,E,F
4,991,LETICIA NOMURA,KOSMOS CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=959&Colocacao=4&Pontos=991,E,F
4,991,RAFAELA SANTOS,APAE DE FRANCISCO BELTRÃO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=46961&Colocacao=4&Pontos=991,E,F
6,986,ISABELLA MARQUES,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=33459&Colocacao=6&Pontos=986,E,F
7,981,LUANA SAITO,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=19998&Colocacao=7&Pontos=981,E,F
8,979,RAQUEL MOREIRA,ASSOC. DE TÊNIS DE MESA - GÊMEOS TT - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=618&Colocacao=8&Pontos=979,E,F
8,979,YOOKO KONNO,SAMA ASSAÍ - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=13433&Colocacao=8&Pontos=979,E,F
10,978,YARA BATISTI,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=26240&Colocacao=10&Pontos=978,E,F
11,976,MARIA FERNANDA TAMURA,SOC .ESP. RECREATIVA E CULT. SANTA MARIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=43516&Colocacao=11&Pontos=976,E,F
12,972,MICHELE NOGUEIRA,FLUMINENSE FOOTBALL CLUB - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=28357&Colocacao=12&Pontos=972,E,F
12,972,LARISSA LOBATO,ADM - MARÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=9979&Colocacao=12&Pontos=972,E,F
14,970,MARCIA CURY,ASSOC. NOVA ERA DE T.M.-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=50966&Colocacao=14&Pontos=970,E,F
15,969,RAIZA SILVA,SÃO BERNARDO / ASA / PALMEIRAS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=29421&Colocacao=15&Pontos=969,E,F
16,966,INAJARA ALBUQUERQUE,ESTRELA DE OURO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=11023&Colocacao=16&Pontos=966,E,F
17,963,MARIA CHIQUETTO,ASMUC - CARAGUATATUBA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=48937&Colocacao=17&Pontos=963,E,F
18,962,LÍVIA DIAS,OCIAN PRAIA CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=22783&Colocacao=18&Pontos=962,E,F
19,961,FRANCISCA FERREIRA,PROJETO FACA DO DEFICIENTE UM ATLETA-PFDA/CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=34333&Colocacao=19&Pontos=961,E,F
20,959,VIVIANE NAKASATO,ASSOCIAÇÃO SÃO JOSÉ DOS PINHAIS - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=1514&Colocacao=20&Pontos=959,E,F
21,958,FABIANA ALBUQUERQUE,ASSOCIAÇÃO ATLÉTICA UNICAP - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=9585&Colocacao=21&Pontos=958,E,F
22,955,SUSAN TURUDA,ASSOC.MESATENISTAS AGROPODAS-PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=16171&Colocacao=22&Pontos=955,E,F
23,954,THAYANNA MOREIRA,ASSOCIAÇÃO FITPONG DE TÊNIS DE MESA-DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=21763&Colocacao=23&Pontos=954,E,F
24,951,MARIANA KACHIWAZAKI,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=28481&Colocacao=24&Pontos=951,E,F
25,950,LETICIA VECHIA,ASSOCIAÇÃO BELTRONENSE DE TÊNIS DE MESA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=28955&Colocacao=25&Pontos=950,E,F
25,950,PRISCILA HASEGAWA,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=552&Colocacao=25&Pontos=950,E,F
27,949,GABRIELLA ZAGO,ASSOC.DESP. MATOSTT DE TM/COL. DELTA/CLUBE COMERCIAL DE LORENA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=34226&Colocacao=27&Pontos=949,E,F
28,948,VIVIAN SAKAY,ACEI ITAPEVI - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=17958&Colocacao=28&Pontos=948,E,F
29,947,GLAUCIA SAKAKIMA,YARA TOLEDO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=12125&Colocacao=29&Pontos=947,E,F
29,947,TATIANA SEKI,NIPO CAMPO MOURÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=1635&Colocacao=29&Pontos=947,E,F
31,945,GIANI SOARES,OCIAN PRAIA CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=10679&Colocacao=31&Pontos=945,E,F
32,942,FRANCIS PAMPLONA,PARÁ CLUBE - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=855&Colocacao=32&Pontos=942,E,F
33,940,JULIA HATAKEYAMA,AABB CUIABÁ - MT,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=53075&Colocacao=33&Pontos=940,E,F
34,938,ABIGAIL ARAUJO,PRÓ TÊNIS DE MESA DE JOAÇABA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=52984&Colocacao=34&Pontos=938,E,F
35,936,HILDA COSTA,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=9847&Colocacao=35&Pontos=936,E,F
36,933,VIVIANE WANG,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=549&Colocacao=36&Pontos=933,E,F
37,932,MARIA MAGAGNIN,SR MAMPITUBA/FME CRICIÚMA-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=37356&Colocacao=37&Pontos=932,E,F
37,932,NAÍLA SANTOS,ASSOC.DOS DEF.MOTORES DO CEARÁ - ADM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=25161&Colocacao=37&Pontos=932,E,F
39,929,JOCEANE DALABONA,ASSOCIAÇÃO TIMBOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=27101&Colocacao=39&Pontos=929,E,F
40,927,TATIANE GUEDES,MADUREIRA ESPORTE CLUBE - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=4174&Colocacao=40&Pontos=927,E,F
41,919,NATALY RIBEIRO,ASSOCIAÇÃO DE TENIS DE MESA DE POUSO REDONDO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=REF&Associado=47470&Colocacao=41&Pontos=919,E,F
